gene_id	gene_name	gene_type	K	Kin	Kout	TypeI	TypeII	Weight	CT_Score	CT_Score_norm	beta_y	p_value	fdr	MR_Score	Gene_Effect	MR_Score_norm
ENSG00000189152	GRAPL	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	11.74132097	0.18	0.60605	0	Risk	0
ENSG00000189171	S100A13	protein_coding	5	3	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000189180	ZNF33A	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000189266	PNRC2	protein_coding	23	12	11	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000189283	FHIT	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000189306	RRP7A	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-21.01404973	0.034	0.3687	0	Preventive	0
ENSG00000189366	ALG1L	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	23.23617245	0.034	0.3687	0	Risk	0
ENSG00000189367	KIAA0408	protein_coding	24	12	12	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000189403	HMGB1	protein_coding	73	42	31	0	1	2	146	0.244147157	NA	NA	NA	0	NA	NA
ENSG00000189431	RASSF10	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	0.57244775	0.741	0.9336	0	Risk	0
ENSG00000196071	OR2L13	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	23.32264226	0.314	0.74797	0	Risk	0
ENSG00000196072	BLOC1S2	protein_coding	7	5	2	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196083	IL1RAP	protein_coding	14	3	11	0	1	2	28	0.046822742	NA	NA	NA	0	NA	NA
ENSG00000196090	PTPRT	protein_coding	1	0	1	2	0	1	1	0.001672241	NA	NA	NA	0	NA	NA
ENSG00000196091	MYBPC1	protein_coding	4	2	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196092	PAX5	protein_coding	15	11	4	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196104	SPOCK3	protein_coding	3	2	1	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196116	TDRD7	protein_coding	5	4	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196136	SERPINA3	protein_coding	14	13	1	0	1	2	28	0.046822742	NA	NA	NA	0	NA	NA
ENSG00000196139	AKR1C3	protein_coding	4	2	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196150	ZNF250	protein_coding	18	13	5	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196151	WDSUB1	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-9.285519795	0.04	0.39527	0	Preventive	0
ENSG00000196154	S100A4	protein_coding	10	6	4	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196182	STK40	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196188	CTSE	protein_coding	5	3	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196199	MPHOSPH8	protein_coding	1	0	1	2	0	1	1	0.001672241	NA	NA	NA	0	NA	NA
ENSG00000196218	RYR1	protein_coding	26	14	12	0	1	2	52	0.086956522	NA	NA	NA	0	NA	NA
ENSG00000196220	SRGAP3	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196228	SULT1C3	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-29.52288733	0.233	0.65847	0	Preventive	0
ENSG00000196235	SUPT5H	protein_coding	30	23	7	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196247	ZNF107	protein_coding	2	2	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196262	PPIA	protein_coding	12	4	8	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196277	GRM7	protein_coding	12	1	11	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196284	SUPT3H	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196290	NIF3L1	protein_coding	34	23	11	0	1	2	68	0.113712375	NA	NA	NA	0	NA	NA
ENSG00000196313	POM121	protein_coding	16	13	3	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196323	ZBTB44	protein_coding	6	5	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196338	NLGN3	protein_coding	6	3	3	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196352	CD55	protein_coding	6	1	5	0	1	2	12	0.02006689	NA	NA	NA	0	NA	NA
ENSG00000196353	CPNE4	protein_coding	11	8	3	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196363	WDR5	protein_coding	3	1	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196367	TRRAP	protein_coding	16	10	6	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196371	FUT4	protein_coding	3	1	2	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196372	ASB13	protein_coding	5	4	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196378	ZNF34	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-11.87564797	0.165	0.59386	0	Preventive	0
ENSG00000196396	PTPN1	protein_coding	36	14	22	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196405	EVL	protein_coding	11	7	4	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196411	EPHB4	protein_coding	3	0	3	2	0	1	3	0.005016722	NA	NA	NA	0	NA	NA
ENSG00000196419	XRCC6	protein_coding	84	29	55	0	1	2	168	0.280936455	NA	NA	NA	0	NA	NA
ENSG00000196436	NPIPB15	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-1.438109285	0.317	0.74797	0	Preventive	0
ENSG00000196456	ZNF775	protein_coding	6	4	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196458	ZNF605	protein_coding	1	1	0	1	2	0	0	0	-7.319288466	0.002	0.07767	0	Preventive	0
ENSG00000196459	TRAPPC2	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196470	SIAH1	protein_coding	35	27	8	0	1	2	70	0.117056856	NA	NA	NA	0	NA	NA
ENSG00000196482	ESRRG	protein_coding	20	14	6	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196498	NCOR2	protein_coding	87	55	32	0	1	2	174	0.2909699	NA	NA	NA	0	NA	NA
ENSG00000196504	PRPF40A	protein_coding	65	33	32	0	1	2	130	0.217391304	NA	NA	NA	0	NA	NA
ENSG00000196510	ANAPC7	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196526	AFAP1	protein_coding	8	3	5	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196531	NACA	protein_coding	10	7	3	0	1	2	20	0.033444816	NA	NA	NA	0	NA	NA
ENSG00000196535	MYO18A	protein_coding	3	2	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196547	MAN2A2	protein_coding	4	2	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196549	MME	protein_coding	12	5	7	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196569	LAMA2	protein_coding	2	1	1	0	1	2	4	0.006688963	NA	NA	NA	0	NA	NA
ENSG00000196576	PLXNB2	protein_coding	7	0	7	2	0	1	7	0.011705686	NA	NA	NA	0	NA	NA
ENSG00000196586	MYO6	protein_coding	6	2	4	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196591	HDAC2	protein_coding	73	49	24	0	1	2	146	0.244147157	NA	NA	NA	0	NA	NA
ENSG00000196611	MMP1	protein_coding	14	7	7	0	1	2	28	0.046822742	NA	NA	NA	0	NA	NA
ENSG00000196628	TCF4	protein_coding	20	10	10	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196646	ZNF136	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196652	ZKSCAN5	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196655	TRAPPC4	protein_coding	2	1	1	1	2	0	0	0	-28.94477367	0.101	0.48191	0	Preventive	0
ENSG00000196664	TLR7	protein_coding	2	0	2	2	0	1	2	0.003344482	NA	NA	NA	0	NA	NA
ENSG00000196684	HSH2D	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196689	TRPV1	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196693	ZNF33B	protein_coding	2	1	1	1	2	0	0	0	-9.312524146	0.069	0.43981	0	Preventive	0
ENSG00000196700	ZNF512B	protein_coding	65	44	21	0	1	2	130	0.217391304	NA	NA	NA	0	NA	NA
ENSG00000196705	ZNF431	protein_coding	4	4	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196712	NF1	protein_coding	7	5	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196730	DAPK1	protein_coding	8	4	4	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196754	S100A2	protein_coding	2	1	1	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196767	POU3F4	protein_coding	5	2	3	0	1	2	10	0.016722408	NA	NA	NA	0	NA	NA
ENSG00000196776	CD47	protein_coding	12	2	10	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196781	TLE1	protein_coding	84	60	24	0	1	2	168	0.280936455	NA	NA	NA	0	NA	NA
ENSG00000196782	MAML3	protein_coding	4	3	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196792	STRN3	protein_coding	3	2	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196793	ZNF239	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196812	ZSCAN16	protein_coding	2	2	0	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196839	ADA	protein_coding	7	5	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196843	ARID5A	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196867	ZFP28	protein_coding	4	4	0	2	1	0	0	0	-3.822904388	0.002	0.07767	0	Preventive	0
ENSG00000196876	SCN8A	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196878	LAMB3	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196911	KPNA5	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196914	ARHGEF12	protein_coding	10	4	6	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196923	PDLIM7	protein_coding	20	10	10	0	1	2	40	0.066889632	NA	NA	NA	0	NA	NA
ENSG00000196924	FLNA	protein_coding	60	29	31	0	1	2	120	0.200668896	NA	NA	NA	0	NA	NA
ENSG00000196935	SRGAP1	protein_coding	4	2	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000196954	CASP4	protein_coding	12	2	10	0	1	2	24	0.040133779	NA	NA	NA	0	NA	NA
ENSG00000196961	AP2A1	protein_coding	17	7	10	0	1	2	34	0.056856187	NA	NA	NA	0	NA	NA
ENSG00000197013	ZNF429	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	0.610203671	0.939	0.99221	0	Risk	0
ENSG00000197019	SERTAD1	protein_coding	7	5	2	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197020	ZNF100	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-32.60504639	0.805	0.94924	0	Preventive	0
ENSG00000197024	ZNF398	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197043	ANXA6	protein_coding	6	5	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197045	GMFB	protein_coding	7	2	5	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197062	ZSCAN26	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	12.28296964	0.418	0.81756	0	Risk	0
ENSG00000197063	MAFG	protein_coding	22	13	9	0	1	2	44	0.073578595	NA	NA	NA	0	NA	NA
ENSG00000197081	IGF2R	protein_coding	11	0	11	2	0	1	11	0.018394649	NA	NA	NA	0	NA	NA
ENSG00000197102	DYNC1H1	protein_coding	7	4	3	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197111	PCBP2	protein_coding	12	9	3	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197122	SRC	protein_coding	195	92	103	0	1	2	390	0.652173913	NA	NA	NA	0	NA	NA
ENSG00000197134	ZNF257	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-9.437804026	0.04	0.39527	0	Preventive	0
ENSG00000197136	PCNX3	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-0.729132337	0.477	0.84564	0	Preventive	0
ENSG00000197157	SND1	protein_coding	12	8	4	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197208	SLC22A4	protein_coding	4	3	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197223	C1D	protein_coding	6	1	5	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197245	FAM110D	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	4.848776961	0.762	0.93845	0	Risk	0
ENSG00000197265	GTF2E2	protein_coding	27	16	11	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197275	RAD54B	protein_coding	8	5	3	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197279	ZNF165	protein_coding	14	9	5	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197299	BLM	protein_coding	6	2	4	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197321	SVIL	protein_coding	3	1	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197322	C17orf102	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-7.331273912	0.298	0.74167	0	Preventive	0
ENSG00000197323	TRIM33	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197324	LRP10	protein_coding	1	0	1	2	0	1	1	0.001672241	NA	NA	NA	0	NA	NA
ENSG00000197343	ZNF655	protein_coding	8	7	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197362	ZNF786	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-5.412228947	0.614	0.89631	0	Preventive	0
ENSG00000197372	ZNF675	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197375	SLC22A5	protein_coding	4	3	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197386	HTT	protein_coding	66	39	27	0	1	2	132	0.220735786	NA	NA	NA	0	NA	NA
ENSG00000197405	C5AR1	protein_coding	7	1	6	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197415	VEPH1	protein_coding	3	1	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197417	SHPK	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-0.554792548	0.988	0.9998	0	Preventive	0
ENSG00000197442	MAP3K5	protein_coding	30	10	20	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197451	HNRNPAB	protein_coding	6	3	3	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197461	PDGFA	protein_coding	6	2	4	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197467	COL13A1	protein_coding	6	1	5	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197471	SPN	protein_coding	6	4	2	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197535	MYO5A	protein_coding	9	5	4	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197548	ATG7	protein_coding	4	2	2	1	2	0	0	0	-5.39713982	0.085	0.46389	0	Preventive	0
ENSG00000197555	SIPA1L1	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197558	SSPO	protein_coding	3	1	2	2	1	0	0	0	8.022711822	0.022	0.29392	0	Risk	0
ENSG00000197563	PIGN	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-10.64464483	0.021	0.28746	0	Preventive	0
ENSG00000197565	COL4A6	protein_coding	8	2	6	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197579	TOPORS	protein_coding	4	2	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197586	ENTPD6	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197599	CCDC154	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	10.89879345	0.773	0.94296	0	Risk	0
ENSG00000197632	SERPINB2	protein_coding	4	2	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197635	DPP4	protein_coding	14	6	8	0	1	2	28	0.046822742	NA	NA	NA	0	NA	NA
ENSG00000197641	SERPINB13	protein_coding	7	4	3	0	1	2	14	0.023411371	NA	NA	NA	0	NA	NA
ENSG00000197694	SPTAN1	protein_coding	32	13	19	0	1	2	64	0.107023411	NA	NA	NA	0	NA	NA
ENSG00000197702	PARVA	protein_coding	6	5	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197746	PSAP	protein_coding	18	8	10	0	1	2	36	0.060200669	NA	NA	NA	0	NA	NA
ENSG00000197747	S100A10	protein_coding	12	6	6	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197748	CFAP43	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	13.05869438	0.008	0.18301	0	Risk	0
ENSG00000197780	TAF13	protein_coding	5	5	0	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197798	FAM118B	protein_coding	17	10	7	0	1	2	34	0.056856187	NA	NA	NA	0	NA	NA
ENSG00000197841	ZNF181	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	11.90738123	0.269	0.70192	0	Risk	0
ENSG00000197857	ZNF44	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197858	GPAA1	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197860	SGTB	protein_coding	3	1	2	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197885	NKIRAS1	protein_coding	6	3	3	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197892	KIF13B	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197893	NRAP	protein_coding	5	4	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197905	TEAD4	protein_coding	4	3	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197912	SPG7	protein_coding	7	5	2	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197915	HRNR	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	9.562677754	0.406	0.80717	0	Risk	0
ENSG00000197919	IFNA1	protein_coding	4	3	1	0	1	2	8	0.013377926	NA	NA	NA	0	NA	NA
ENSG00000197943	PLCG2	protein_coding	54	26	28	0	1	2	108	0.180602007	NA	NA	NA	0	NA	NA
ENSG00000197951	ZNF71	protein_coding	3	3	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197956	S100A6	protein_coding	4	3	1	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197958	RPL12	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197959	DNM3	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197965	MPZL1	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000197971	MBP	protein_coding	38	10	28	0	1	2	76	0.127090301	NA	NA	NA	0	NA	NA
ENSG00000198001	IRAK4	protein_coding	6	5	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198015	MRPL42	protein_coding	2	1	1	1	2	0	0	0	0.94531901	0.871	0.97491	0	Risk	0
ENSG00000198026	ZNF335	protein_coding	1	1	0	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198033	TUBA3C	protein_coding	12	5	7	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198046	ZNF667	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-3.800399558	0.514	0.85624	0	Preventive	0
ENSG00000198049	AVPR1B	protein_coding	2	0	2	1	0	1	2	0.003344482	NA	NA	NA	0	NA	NA
ENSG00000198053	SIRPA	protein_coding	8	3	5	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198055	GRK6	protein_coding	15	6	9	0	1	2	30	0.050167224	NA	NA	NA	0	NA	NA
ENSG00000198056	PRIM1	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198087	CD2AP	protein_coding	21	15	6	0	1	2	42	0.070234114	NA	NA	NA	0	NA	NA
ENSG00000198089	SFI1	protein_coding	3	1	2	2	1	0	0	0	5.297841609	0.27	0.70234	0	Risk	0
ENSG00000198121	LPAR1	protein_coding	3	0	3	2	0	1	3	0.005016722	NA	NA	NA	0	NA	NA
ENSG00000198160	MIER1	protein_coding	2	2	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198168	SVIP	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	10.05532714	0.061	0.42623	0	Risk	0
ENSG00000198176	TFDP1	protein_coding	11	7	4	0	1	2	22	0.036789298	NA	NA	NA	0	NA	NA
ENSG00000198178	CLEC4C	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	9.269766662	0.458	0.83409	0	Risk	0
ENSG00000198185	ZNF334	protein_coding	1	1	0	2	1	0	0	0	12.30343195	0.012	0.23302	0	Risk	0
ENSG00000198198	SZT2	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	0.460253801	0.824	0.95264	0	Risk	0
ENSG00000198218	QRICH1	protein_coding	3	1	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198223	CSF2RA	protein_coding	8	0	8	2	0	1	8	0.013377926	NA	NA	NA	0	NA	NA
ENSG00000198286	CARD11	protein_coding	10	4	6	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198300	PEG3	protein_coding	4	1	3	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198353	HOXC4	protein_coding	4	3	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198369	SPRED2	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198373	WWP2	protein_coding	20	4	16	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198399	ITSN2	protein_coding	10	1	9	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198400	NTRK1	protein_coding	30	5	25	0	1	2	60	0.100334448	NA	NA	NA	0	NA	NA
ENSG00000198431	TXNRD1	protein_coding	3	1	2	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198467	TPM2	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198517	MAFK	protein_coding	8	6	2	0	1	2	16	0.026755853	NA	NA	NA	0	NA	NA
ENSG00000198522	GPN1	protein_coding	3	2	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198553	KCNRG	protein_coding	2	1	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198561	CTNND1	protein_coding	20	16	4	0	1	2	40	0.066889632	NA	NA	NA	0	NA	NA
ENSG00000198576	ARC	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198586	TLK1	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198604	BAZ1A	protein_coding	5	3	2	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198612	COPS8	protein_coding	4	1	3	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198625	MDM4	protein_coding	23	13	10	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198626	RYR2	protein_coding	10	9	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198646	NCOA6	protein_coding	45	32	13	0	1	2	90	0.150501672	NA	NA	NA	0	NA	NA
ENSG00000198648	STK39	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198668	CALM1	protein_coding	116	53	63	0	1	2	232	0.387959866	NA	NA	NA	0	NA	NA
ENSG00000198670	LPA	protein_coding	7	4	3	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198677	TTC37	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	-2.224099576	0.449	0.82946	0	Preventive	0
ENSG00000198681	MAGEA1	protein_coding	7	3	4	0	1	2	14	0.023411371	NA	NA	NA	0	NA	NA
ENSG00000198722	UNC13B	protein_coding	4	1	3	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198728	LDB1	protein_coding	18	10	8	0	1	2	36	0.060200669	NA	NA	NA	0	NA	NA
ENSG00000198730	CTR9	protein_coding	4	1	3	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198734	F5	protein_coding	9	7	2	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198753	PLXNB3	protein_coding	8	1	7	2	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198755	RPL10A	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	5.495247969	0.164	0.59153	0	Risk	0
ENSG00000198785	GRIN3A	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198791	CNOT7	protein_coding	8	2	6	0	1	2	16	0.026755853	NA	NA	NA	0	NA	NA
ENSG00000198795	ZNF521	protein_coding	3	2	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198807	PAX9	protein_coding	2	2	0	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198815	FOXJ3	protein_coding	1	1	0	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198821	CD247	protein_coding	29	8	21	0	1	2	58	0.096989967	NA	NA	NA	0	NA	NA
ENSG00000198822	GRM3	protein_coding	5	0	5	2	0	1	5	0.008361204	NA	NA	NA	0	NA	NA
ENSG00000198830	HMGN2	protein_coding	7	5	2	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198833	UBE2J1	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198839	ZNF277	protein_coding	1	1	0	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198844	ARHGEF15	protein_coding	5	1	4	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198851	CD3E	protein_coding	16	8	8	0	1	2	32	0.053511706	NA	NA	NA	0	NA	NA
ENSG00000198853	RUSC2	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198860	TSEN15	protein_coding	3	2	1	2	1	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198873	GRK5	protein_coding	18	8	10	0	1	2	36	0.060200669	NA	NA	NA	0	NA	NA
ENSG00000198874	TYW1	protein_coding	NA	NA	NA	NA	NA	NA	0	NA	24.94459068	0.448	0.82946	0	Risk	0
ENSG00000198887	SMC5	protein_coding	2	1	1	1	2	0	0	0	NA	NA	NA	0	NA	NA
ENSG00000198900	TOP1	protein_coding	18	12	6	0	1	2	36	0.060200669	NA	NA	NA	0	NA	NA
